designation,name,symbol,width,base,hq,formation,group
602ך,JEEP,wheeled anti-tank,20,20x30,,Paratrooper Company,ך
603ך,JEEP,wheeled anti-tank,20,20x30,,Paratrooper Company,ך
604ך,JEEP,wheeled anti-tank,20,20x30,,Paratrooper Company,ך
605ך,RABBI,wheeled anti-tank,20,20x30,,Paratrooper Company,ך
606ך,RABBI,wheeled anti-tank,20,20x30,,Paratrooper Company,ך
607ך,RABBI,wheeled anti-tank,20,20x30,,Paratrooper Company,ך
608ך,RABBI,wheeled anti-tank,20,20x30,,Paratrooper Company,ך
609ך,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ך
610ך,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ך
611ך,M150,anti-tank,20,20x30,,Paratrooper Company,ך
612ך,M150,anti-tank,20,20x30,,Paratrooper Company,ך
001ם,GALIL,infantry,20,20x20,true,Paratrooper Company,ם
002ם,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ם
002ם,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ם
101ם,GALIL,infantry,40,40x20,,Paratrooper Company,ם
102ם,GALIL,infantry,40,40x20,,Paratrooper Company,ם
103ם,GALIL,infantry,40,40x20,,Paratrooper Company,ם
104ם,GALIL,infantry,40,40x20,,Paratrooper Company,ם
105ם,FN MAG,machine gun,40,40x20,,Paratrooper Company,ם
106ם,FN MAG,machine gun,40,40x20,,Paratrooper Company,ם
107ם,FN MAG,machine gun,40,40x20,,Paratrooper Company,ם
108ם,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ם
109ם,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ם
110ם,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ם
111ם,M47 DRAGON,anti-tank,20,20x20,,Paratrooper Company,ם
112ם,52MM,mortar,20,20x20,,Paratrooper Company,ם
113ם,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ם
114ם,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ם
115ם,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ם
116ם,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ם
113ם,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ם
114ם,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ם
115ם,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ם
116ם,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ם
113ם,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ם
114ם,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ם
201ם,GALIL,infantry,40,40x20,,Paratrooper Company,ם
202ם,GALIL,infantry,40,40x20,,Paratrooper Company,ם
203ם,GALIL,infantry,40,40x20,,Paratrooper Company,ם
204ם,GALIL,infantry,40,40x20,,Paratrooper Company,ם
205ם,FN MAG,machine gun,40,40x20,,Paratrooper Company,ם
206ם,FN MAG,machine gun,40,40x20,,Paratrooper Company,ם
207ם,FN MAG,machine gun,40,40x20,,Paratrooper Company,ם
208ם,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ם
209ם,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ם
210ם,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ם
211ם,M47 DRAGON,anti-tank,20,20x20,,Paratrooper Company,ם
212ם,52MM,mortar,20,20x20,,Paratrooper Company,ם
213ם,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ם
214ם,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ם
215ם,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ם
216ם,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ם
213ם,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ם
214ם,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ם
215ם,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ם
216ם,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ם
213ם,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ם
214ם,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ם
301ם,GALIL,infantry,40,40x20,,Paratrooper Company,ם
302ם,GALIL,infantry,40,40x20,,Paratrooper Company,ם
303ם,GALIL,infantry,40,40x20,,Paratrooper Company,ם
304ם,GALIL,infantry,40,40x20,,Paratrooper Company,ם
305ם,FN MAG,machine gun,40,40x20,,Paratrooper Company,ם
306ם,FN MAG,machine gun,40,40x20,,Paratrooper Company,ם
307ם,FN MAG,machine gun,40,40x20,,Paratrooper Company,ם
308ם,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ם
309ם,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ם
310ם,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ם
311ם,M47 DRAGON,anti-tank,20,20x20,,Paratrooper Company,ם
312ם,52MM,mortar,20,20x20,,Paratrooper Company,ם
313ם,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ם
314ם,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ם
315ם,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ם
316ם,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ם
313ם,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ם
314ם,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ם
315ם,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ם
316ם,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ם
313ם,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ם
314ם,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ם
401ם,MERKAVA 1,armor,20,20x40,,Paratrooper Company,ם
402ם,MERKAVA 1,armor,20,20x40,,Paratrooper Company,ם
403ם,MERKAVA 1,armor,20,20x40,,Paratrooper Company,ם
404ם,MERKAVA 2,armor,20,20x40,,Paratrooper Company,ם
405ם,MERKAVA 2,armor,20,20x40,,Paratrooper Company,ם
406ם,MERKAVA 2,armor,20,20x40,,Paratrooper Company,ם
407ם,MERKAVA 3,armor,20,20x40,,Paratrooper Company,ם
408ם,MERKAVA 3,armor,20,20x40,,Paratrooper Company,ם
409ם,MERKAVA 3,armor,20,20x40,,Paratrooper Company,ם
410ם,MAGACH 6,armor,20,20x40,,Paratrooper Company,ם
411ם,MAGACH 6,armor,20,20x40,,Paratrooper Company,ם
412ם,MAGACH 6,armor,20,20x40,,Paratrooper Company,ם
413ם,MAGACH 6 BLAZER,armor,20,20x40,,Paratrooper Company,ם
414ם,MAGACH 6 BLAZER,armor,20,20x40,,Paratrooper Company,ם
415ם,MAGACH 6 BLAZER,armor,20,20x40,,Paratrooper Company,ם
416ם,SHO'T BLAZER,armor,20,20x40,,Paratrooper Company,ם
417ם,SHO'T BLAZER,armor,20,20x40,,Paratrooper Company,ם
418ם,SHO'T BLAZER,armor,20,20x40,,Paratrooper Company,ם
501ם,M125,self-propelled mortar,20,20x30,,Paratrooper Company,ם
502ם,M125,self-propelled mortar,20,20x30,,Paratrooper Company,ם
503ם,M125,self-propelled mortar,20,20x30,,Paratrooper Company,ם
601ם,JEEP,wheeled anti-tank,20,20x30,,Paratrooper Company,ם
602ם,JEEP,wheeled anti-tank,20,20x30,,Paratrooper Company,ם
603ם,JEEP,wheeled anti-tank,20,20x30,,Paratrooper Company,ם
604ם,JEEP,wheeled anti-tank,20,20x30,,Paratrooper Company,ם
605ם,RABBI,wheeled anti-tank,20,20x30,,Paratrooper Company,ם
606ם,RABBI,wheeled anti-tank,20,20x30,,Paratrooper Company,ם
607ם,RABBI,wheeled anti-tank,20,20x30,,Paratrooper Company,ם
608ם,RABBI,wheeled anti-tank,20,20x30,,Paratrooper Company,ם
609ם,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ם
610ם,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ם
611ם,M150,anti-tank,20,20x30,,Paratrooper Company,ם
612ם,M150,anti-tank,20,20x30,,Paratrooper Company,ם
001ן,M109,self-propelled artillery,20,20x40,,Support Pool — Ground,ן
002ן,M109,self-propelled artillery,20,20x40,,Support Pool — Ground,ן
003ן,M109,self-propelled artillery,20,20x40,,Support Pool — Ground,ן
004ן,M109,self-propelled artillery,20,20x40,,Support Pool — Ground,ן
005ן,M109,self-propelled artillery,20,20x40,,Support Pool — Ground,ן
006ן,M109,self-propelled artillery,20,20x40,,Support Pool — Ground,ן
101ן,M106,self-propelled mortar,20,20x30,,Support Pool — Ground,ן
102ן,M106,self-propelled mortar,20,20x30,,Support Pool — Ground,ן
103ן,M106,self-propelled mortar,20,20x30,,Support Pool — Ground,ן
104ן,M106,self-propelled mortar,20,20x30,,Support Pool — Ground,ן
105ן,M109,self-propelled artillery,20,20x40,,Support Pool — Ground,ן
106ן,M109,self-propelled artillery,20,20x40,,Support Pool — Ground,ן
107ן,M109,self-propelled artillery,20,20x40,,Support Pool — Ground,ן
108ן,M109,self-propelled artillery,20,20x40,,Support Pool — Ground,ן
109ן,M109,self-propelled artillery,20,20x40,,Support Pool — Ground,ן
110ן,M109,self-propelled artillery,20,20x40,,Support Pool — Ground,ן
201ן,M270 MLRS,rocket artillery,20,20x30,,Support Pool — Ground,ן
202ן,M270 MLRS,rocket artillery,20,20x30,,Support Pool — Ground,ן
203ן,M270 MLRS,rocket artillery,20,20x30,,Support Pool — Ground,ן
204ן,M270 MLRS,rocket artillery,20,20x30,,Support Pool — Ground,ן
205ן,M270 MLRS,rocket artillery,20,20x30,,Support Pool — Ground,ן
206ן,M270 MLRS,rocket artillery,20,20x30,,Support Pool — Ground,ן
207ן,BM-21 GRAD,wheeled rocket artillery,20,20x40,,Support Pool — Ground,ן
208ן,BM-21 GRAD,wheeled rocket artillery,20,20x40,,Support Pool — Ground,ן
209ן,BM-21 GRAD,wheeled rocket artillery,20,20x40,,Support Pool — Ground,ן
210ן,BM-21 GRAD,wheeled rocket artillery,20,20x40,,Support Pool — Ground,ן
211ן,BM-21 GRAD,wheeled rocket artillery,20,20x40,,Support Pool — Ground,ן
212ן,BM-21 GRAD,wheeled rocket artillery,20,20x40,,Support Pool — Ground,ן
301ן,M113 OP,observation post,20,20x20,,Support Pool — Ground,ן
401ן,PEREH,anti-tank,20,20x40,,Support Pool — Ground,ן
402ן,PEREH,anti-tank,20,20x40,,Support Pool — Ground,ן
403ן,PEREH,anti-tank,20,20x40,,Support Pool — Ground,ן
501ן,JEEP,wheeled anti-tank,20,20x30,,Support Pool — Ground,ן
502ן,JEEP,wheeled anti-tank,20,20x30,,Support Pool — Ground,ן
503ן,JEEP,wheeled anti-tank,20,20x30,,Support Pool — Ground,ן
504ן,JEEP,wheeled anti-tank,20,20x30,,Support Pool — Ground,ן
505ן,RABBI,wheeled anti-tank,20,20x30,,Support Pool — Ground,ן
506ן,RABBI,wheeled anti-tank,20,20x30,,Support Pool — Ground,ן
507ן,RABBI,wheeled anti-tank,20,20x30,,Support Pool — Ground,ן
508ן,RABBI,wheeled anti-tank,20,20x30,,Support Pool — Ground,ן
509ן,UH-1,utility helicopter,20,20x40,,Support Pool — Ground,ן
510ן,UH-1,utility helicopter,20,20x40,,Support Pool — Ground,ן
601ן,JEEP,reconnaissance,20,20x30,,Support Pool — Ground,ן
602ן,JEEP,reconnaissance,20,20x30,,Support Pool — Ground,ן
603ן,JEEP,reconnaissance,20,20x30,,Support Pool — Ground,ן
604ן,RABBI,reconnaissance,20,20x30,,Support Pool — Ground,ן
605ן,RABBI,reconnaissance,20,20x30,,Support Pool — Ground,ן
606ן,RABBI,reconnaissance,20,20x30,,Support Pool — Ground,ן
607ן,UH-1,utility helicopter,20,20x40,,Support Pool — Ground,ן
608ן,UH-1,utility helicopter,20,20x40,,Support Pool — Ground,ן
701ן,M163 VADS,self-propelled anti-aircraft,20,20x30,,Support Pool — Ground,ן
702ן,M163 VADS,self-propelled anti-aircraft,20,20x30,,Support Pool — Ground,ן
703ן,M163 VADS,self-propelled anti-aircraft,20,20x30,,Support Pool — Ground,ן
704ן,M163 VADS,self-propelled anti-aircraft,20,20x30,,Support Pool — Ground,ן
705ן,ZSU-23-4 SHILKA,self-propelled anti-aircraft,20,20x30,,Support Pool — Ground,ן
706ן,ZSU-23-4 SHILKA,self-propelled anti-aircraft,20,20x30,,Support Pool — Ground,ן
707ן,ZSU-23-4 SHILKA,self-propelled anti-aircraft,20,20x30,,Support Pool — Ground,ן
708ן,ZSU-23-4 SHILKA,self-propelled anti-aircraft,20,20x30,,Support Pool — Ground,ן
801ן,M48 CHAPARRAL,surface-to-air missile,20,20x30,,Support Pool — Ground,ן
802ן,M48 CHAPARRAL,surface-to-air missile,20,20x30,,Support Pool — Ground,ן
803ן,M48 CHAPARRAL,surface-to-air missile,20,20x30,,Support Pool — Ground,ן
804ן,M48 CHAPARRAL,surface-to-air missile,20,20x30,,Support Pool — Ground,ן
901ן,REDEYE,manpads,20,20x20,,Support Pool — Ground,ן
902ן,REDEYE,manpads,20,20x20,,Support Pool — Ground,ן
903ן,REDEYE,manpads,20,20x20,,Support Pool — Ground,ן
904ן,REDEYE,manpads,20,20x20,,Support Pool — Ground,ן
001ף,A-4 SKYHAWK,fighter,20,20x40,,Support Pool — Air,ף
002ף,A-4 SKYHAWK,fighter,20,20x40,,Support Pool — Air,ף
003ף,A-4 SKYHAWK,fighter,20,20x40,,Support Pool — Air,ף
004ף,A-4 SKYHAWK,fighter,20,20x40,,Support Pool — Air,ף
101ף,AH-64 PETEN,attack helicopter,20,20x40,,Support Pool — Air,ף
102ף,AH-64 PETEN,attack helicopter,20,20x40,,Support Pool — Air,ף
103ף,AH-64 PETEN,attack helicopter,20,20x40,,Support Pool — Air,ף
104ף,AH-64 PETEN,attack helicopter,20,20x40,,Support Pool — Air,ף
105ף,AH-1 TZEFA,attack helicopter,20,20x40,,Support Pool — Air,ף
106ף,AH-1 TZEFA,attack helicopter,20,20x40,,Support Pool — Air,ף
107ף,AH-1 TZEFA,attack helicopter,20,20x40,,Support Pool — Air,ף
108ף,AH-1 TZEFA,attack helicopter,20,20x40,,Support Pool — Air,ף
201ף,AH-64 PETEN,attack helicopter,20,20x40,,Support Pool — Air,ף
202ף,AH-64 PETEN,attack helicopter,20,20x40,,Support Pool — Air,ף
203ף,AH-64 PETEN,attack helicopter,20,20x40,,Support Pool — Air,ף
204ף,AH-64 PETEN,attack helicopter,20,20x40,,Support Pool — Air,ף
205ף,AH-1 TZEFA,attack helicopter,20,20x40,,Support Pool — Air,ף
206ף,AH-1 TZEFA,attack helicopter,20,20x40,,Support Pool — Air,ף
207ף,AH-1 TZEFA,attack helicopter,20,20x40,,Support Pool — Air,ף
208ף,AH-1 TZEFA,attack helicopter,20,20x40,,Support Pool — Air,ף
